time,open,high,low,close,tick_volume,spread,real_volume
2025-12-23,1.17632,1.1801599999999999,1.17624,1.17942,39349,8,0
2025-12-24,1.17942,1.18076,1.17709,1.17748,31170,8,0
2025-12-25,1.17781,1.17847,1.17757,1.17832,2700,8,0
2025-12-26,1.1783299999999999,1.17963,1.17609,1.17705,37190,8,0
2025-12-28,1.17723,1.17774,1.17676,1.17724,1478,8,0
2025-12-29,1.17725,1.17887,1.17492,1.17721,43011,8,0
2025-12-30,1.17721,1.17794,1.17429,1.17453,34193,8,0
2025-12-31,1.17453,1.1758899999999999,1.17197,1.17455,36352,8,0
2026-01-01,1.1743999999999999,1.17504,1.1743999999999999,1.17504,1164,8,0
2026-01-02,1.17504,1.17646,1.17129,1.17196,38127,8,0
2026-01-04,1.17224,1.17239,1.16985,1.17048,2115,8,0
2026-01-05,1.1705,1.17285,1.16587,1.17142,47143,8,0
2026-01-06,1.17142,1.17425,1.16835,1.16869,43130,8,0
2026-01-07,1.1687,1.17023,1.16726,1.16766,39853,8,0
2026-01-08,1.16766,1.16827,1.16424,1.16575,35090,8,0
2026-01-09,1.16577,1.1660300000000001,1.16178,1.16328,43095,8,0
2026-01-11,1.16318,1.16346,1.16228,1.16236,1076,8,0
2026-01-12,1.16234,1.16982,1.1621299999999999,1.16672,45530,8,0
2026-01-13,1.16672,1.16771,1.16341,1.16418,39957,8,0
2026-01-14,1.16418,1.1661299999999999,1.16348,1.16446,37264,8,0
2026-01-15,1.1644700000000001,1.16453,1.15928,1.16089,37639,8,0
2026-01-16,1.16086,1.1627,1.15841,1.15983,36802,8,0
2026-01-18,1.1577,1.16268,1.15749,1.16239,4239,8,0
2026-01-19,1.16238,1.1648399999999999,1.16044,1.1639,36725,8,0
2026-01-20,1.16392,1.17692,1.16323,1.17269,60874,8,0
2026-01-21,1.17267,1.17428,1.16694,1.16727,56441,8,0
2026-01-22,1.16726,1.1759,1.16724,1.17535,44069,8,0
2026-01-23,1.17535,1.18331,1.17281,1.18275,50150,8,0
2026-01-25,1.18601,1.18973,1.18468,1.18597,5891,8,0
2026-01-26,1.186,1.19066,1.18346,1.18733,69216,8,0
2026-01-27,1.18733,1.20829,1.18497,1.20227,95134,8,0
2026-01-28,1.2022599999999999,1.20254,1.18957,1.19796,103113,8,0
2026-01-29,1.19805,1.19963,1.19057,1.19671,93666,8,0
2026-01-30,1.19671,1.19729,1.18495,1.18495,110775,8,0
2026-02-01,1.18448,1.18561,1.18392,1.18455,4443,8,0
2026-02-02,1.18458,1.18744,1.17754,1.17983,89600,8,0
2026-02-03,1.17984,1.18287,1.1779600000000001,1.18154,55669,8,0
2026-02-04,1.18152,1.18378,1.17902,1.1801,54895,8,0
2026-02-05,1.18012,1.18214,1.17744,1.1776200000000001,61854,8,0
2026-02-06,1.1776200000000001,1.18259,1.17655,1.1815,39706,8,0
2026-02-08,1.18116,1.18275,1.18093,1.18264,2525,8,0
2026-02-09,1.18264,1.19262,1.18158,1.19034,53293,8,0
2026-02-10,1.19034,1.19284,1.18863,1.18876,46517,8,0
