time,open,high,low,close,tick_volume,spread,real_volume
2024-02-18,0.65238,0.65353,0.65188,0.65327,1768,43,0
2024-02-19,0.6536,0.6551,0.65278,0.65305,17822,14,0
2024-02-20,0.653,0.65783,0.65208,0.65528,27069,14,0
2024-02-21,0.65527,0.65724,0.65328,0.65533,28630,14,0
2024-02-22,0.65533,0.65943,0.65397,0.6558,28229,14,0
2024-02-23,0.65581,0.65795,0.65493,0.65631,23469,14,0
2024-02-25,0.65478,0.65644,0.65478,0.65617,1498,43,0
2024-02-26,0.65629,0.65647,0.65302,0.65387,22855,14,0
2024-02-27,0.65388,0.6557,0.65246,0.65427,24423,14,0
2024-02-28,0.65429,0.65488,0.64879,0.64937,26967,14,0
2024-02-29,0.6494,0.65301,0.64862,0.64978,29996,14,0
2024-03-01,0.64996,0.65331,0.6489,0.65249,26306,14,0
2024-03-03,0.65181,0.65278,0.65117,0.65251,1563,43,0
2024-03-04,0.65267,0.65345,0.65026,0.65067,22142,14,0
2024-03-05,0.65061,0.65201,0.64772,0.65039,25442,14,0
2024-03-06,0.65032,0.65809,0.64921,0.65658,29683,14,0
2024-03-07,0.65659,0.66236,0.65634,0.66205,29527,14,0
2024-03-08,0.66209,0.66668,0.66127,0.66253,32336,14,0
2024-03-10,0.66109,0.66249,0.66109,0.66243,2069,14,0
2024-03-11,0.66243,0.66261,0.65963,0.66144,26329,14,0
2024-03-12,0.66135,0.66381,0.6584,0.66067,31261,14,0
2024-03-13,0.66066,0.66342,0.65995,0.6627,24227,14,0
2024-03-14,0.66271,0.66309,0.6569,0.6578,27944,14,0
2024-03-15,0.65782,0.65788,0.65516,0.65611,22881,14,0
2024-03-17,0.6556,0.65615,0.65479,0.6557,1929,14,0
2024-03-18,0.6557,0.65733,0.65501,0.6556,20254,14,0
2024-03-19,0.65567,0.65631,0.65035,0.65245,27235,14,0
2024-03-20,0.65247,0.65981,0.65109,0.6598,29069,14,0
2024-03-21,0.65983,0.66338,0.65606,0.65709,27671,14,0
2024-03-22,0.6571,0.65761,0.65096,0.65142,23108,14,0
2024-03-24,0.65058,0.65191,0.65008,0.65149,1738,14,0
2024-03-25,0.6515,0.6546,0.65096,0.65375,21040,14,0
2024-03-26,0.65375,0.65584,0.65291,0.65379,21058,14,0
2024-03-27,0.65376,0.65377,0.65109,0.65221,22978,14,0
2024-03-28,0.65229,0.654,0.64847,0.65146,24051,14,0
2024-03-29,0.65147,0.6528,0.64982,0.65082,7685,14,0
2024-03-31,0.65126,0.65334,0.6511,0.65314,2848,14,0
2024-04-01,0.6533,0.6538,0.64804,0.64866,16935,14,0
2024-04-02,0.6487,0.6523,0.64843,0.65131,21481,14,0
2024-04-03,0.65125,0.65701,0.65029,0.65668,23102,14,0
2024-04-04,0.65673,0.6618,0.65647,0.65865,21624,14,0
2024-04-05,0.65871,0.65918,0.65487,0.65784,25516,14,0
2024-04-07,0.65697,0.6575,0.65612,0.65693,2438,14,0
2024-04-08,0.65693,0.66093,0.65591,0.66042,26025,14,0
2024-04-09,0.66044,0.66437,0.6598,0.66276,24271,14,0
2024-04-10,0.66276,0.66306,0.64983,0.65069,36211,14,0
2024-04-11,0.65069,0.6552,0.65015,0.65394,34312,14,0
2024-04-12,0.65398,0.65427,0.64555,0.64613,30313,14,0
2024-04-14,0.64488,0.64781,0.64379,0.64744,2898,14,0
2024-04-15,0.64738,0.64923,0.64371,0.64416,35298,14,0
2024-04-16,0.64411,0.64428,0.63886,0.64113,39076,14,0
2024-04-17,0.64118,0.64452,0.6402,0.6438,32966,14,0
2024-04-18,0.64378,0.64556,0.64158,0.64233,32062,14,0
2024-04-19,0.64224,0.64323,0.63617,0.6417,41348,14,0
2024-04-21,0.6411,0.6426,0.64054,0.64244,2252,14,0
2024-04-22,0.64244,0.64545,0.64227,0.64511,25421,14,0
2024-04-23,0.64511,0.64893,0.64403,0.64875,27272,14,0
2024-04-24,0.64875,0.65289,0.64828,0.64968,26021,14,0
2024-04-25,0.64968,0.6538,0.6485,0.6521,27853,14,0
2024-04-26,0.6521,0.65534,0.65168,0.65329,27753,14,0
2024-04-28,0.65239,0.65416,0.65184,0.65413,1875,14,0
2024-04-29,0.65412,0.65858,0.65357,0.65593,30426,14,0
2024-04-30,0.65594,0.65641,0.64657,0.64741,29991,14,0
2024-05-01,0.64742,0.65392,0.64647,0.65289,35042,14,0
2024-05-02,0.6529,0.65738,0.65152,0.65693,34047,14,0
2024-05-03,0.65693,0.66478,0.65638,0.66093,34917,14,0
2024-05-05,0.66047,0.66168,0.65958,0.66081,2063,14,0
2024-05-06,0.66081,0.66374,0.66044,0.66228,20766,14,0
2024-05-07,0.66227,0.66429,0.65864,0.65883,26214,14,0
2024-05-08,0.6588,0.65935,0.65573,0.65769,20784,14,0
2024-05-09,0.65769,0.66222,0.65647,0.66159,23709,14,0
2024-05-10,0.6616,0.66216,0.65957,0.66029,21071,14,0
2024-05-12,0.65968,0.66063,0.65939,0.65996,1341,14,0
2024-05-13,0.65993,0.66278,0.65853,0.66103,20024,14,0
2024-05-14,0.66102,0.66271,0.65791,0.66229,22325,14,0
2024-05-15,0.66229,0.67008,0.6621,0.66992,27515,14,0
2024-05-16,0.66991,0.67133,0.66537,0.66812,25836,14,0
2024-05-17,0.66815,0.67,0.6648,0.6693,18846,14,0
2024-05-19,0.66881,0.67027,0.66855,0.66985,1817,14,0
2024-05-20,0.66987,0.67084,0.66613,0.66711,22060,14,0
2024-05-21,0.66712,0.66782,0.66461,0.66653,24131,14,0
2024-05-22,0.66653,0.66846,0.66075,0.66176,27937,14,0
2024-05-23,0.6618,0.66521,0.65971,0.65999,31029,14,0
2024-05-24,0.65997,0.66357,0.65916,0.66278,22027,14,0
2024-05-26,0.6621,0.66319,0.66184,0.66223,1506,14,0
2024-05-27,0.66223,0.66592,0.66221,0.66552,15075,14,0
2024-05-28,0.66553,0.66789,0.66421,0.66471,25547,14,0
2024-05-29,0.6647,0.66655,0.66056,0.66131,29598,14,0
2024-05-30,0.66131,0.66469,0.65903,0.66291,29958,14,0
2024-05-31,0.66291,0.6672,0.66261,0.66526,30319,14,0
2024-06-02,0.66443,0.66559,0.66424,0.66552,2083,14,0
2024-06-03,0.66551,0.66942,0.66322,0.66887,30949,14,0
2024-06-04,0.66887,0.66979,0.66303,0.66449,33210,14,0
2024-06-05,0.66452,0.66638,0.66255,0.66547,28607,14,0
2024-06-06,0.6655,0.66828,0.66328,0.66689,26925,14,0
2024-06-07,0.66689,0.66802,0.65786,0.65791,30437,14,0
2024-06-09,0.65768,0.65827,0.65716,0.65813,1972,14,0
2024-06-10,0.65814,0.66114,0.65757,0.66066,23253,14,0
2024-06-11,0.66066,0.66127,0.6588,0.66069,26026,14,0
2024-06-12,0.66069,0.67036,0.65968,0.66628,37981,14,0
2024-06-13,0.66627,0.66744,0.66257,0.66305,29475,14,0
2024-06-14,0.66306,0.66407,0.65911,0.66147,31171,14,0
2024-06-16,0.65966,0.66173,0.65966,0.66117,1677,14,0
2024-06-17,0.66117,0.66183,0.65846,0.66169,23377,14,0
2024-06-18,0.66169,0.66612,0.65999,0.66602,28351,14,0
2024-06-19,0.66602,0.66768,0.66588,0.6673,15852,14,0
2024-06-20,0.6673,0.66785,0.66472,0.66601,25221,14,0
2024-06-21,0.66599,0.66689,0.66311,0.664,23800,14,0
2024-06-23,0.66354,0.6641,0.66317,0.66342,1857,14,0
2024-06-24,0.66344,0.66668,0.66256,0.66531,23487,14,0
2024-06-25,0.6653,0.66718,0.66346,0.66439,22759,14,0
2024-06-26,0.66438,0.66878,0.66355,0.66449,26950,14,0
2024-06-27,0.66449,0.66716,0.66394,0.66491,25678,14,0
2024-06-28,0.66493,0.66837,0.66196,0.66693,28545,14,0
2024-06-30,0.66672,0.6679,0.66642,0.6673,2412,14,0
2024-07-01,0.6673,0.6688,0.66433,0.66538,26137,14,0
2024-07-02,0.66538,0.66699,0.66336,0.66677,25867,11,0
2024-07-03,0.66678,0.67329,0.66647,0.6711,22985,11,0
2024-07-04,0.6711,0.67312,0.67096,0.67241,15452,11,0
2024-07-05,0.67242,0.6752,0.67104,0.67484,26003,14,0
2024-07-07,0.67298,0.67479,0.67281,0.67456,2206,14,0
2024-07-08,0.67456,0.67601,0.67314,0.67419,22270,14,0
2024-07-09,0.67422,0.67471,0.67236,0.67409,23226,14,0
2024-07-10,0.67409,0.67515,0.67316,0.67511,21900,14,0
2024-07-11,0.67512,0.67978,0.67467,0.6769,31714,14,0
