lookback,skip,vol_lookback,risk_lookback,rebalance_every,cagr,ann_vol,max_drawdown,sharpe,total_pnl,trade_count,turnover,hit_rate,payoff_ratio,wf_total_windows,wf_mean_oos_sharpe,wf_pct_profitable_windows,wf_oos_return_mean,wf_oos_return_std,classification
252.0,63.0,40.0,30.0,5.0,0.0007798614613852006,0.01612247139411209,0.044534571955905156,0.05641358423559161,-0.1034777756529054,1374,0.1459375189820886,0.3813682678311499,1.1468919026766549,5,-0.0447394900768765,40.0,0.005128326173604902,0.021216324234711134,NON_FRAGILE
252.0,63.0,40.0,30.0,10.0,0.0007798614613852006,0.01612247139411209,0.044534571955905156,0.05641358423559161,-0.014803011783655038,674,0.1459375189820886,0.43026706231454004,1.229474039305838,5,-0.0447394900768765,40.0,0.005128326173604902,0.021216324234711134,NON_FRAGILE
252.0,63.0,50.0,10.0,3.0,-0.008115900322638647,0.0156618337240649,0.0975833398268321,-0.5124714001464483,-0.21323952489630332,2212,0.14651924646015113,0.3395117540687161,1.1313949861961619,5,-1.0213574996716004,40.0,-0.008106034221197045,0.02258021694885143,FRAGILE
252.0,63.0,50.0,10.0,5.0,-0.008115900322638647,0.0156618337240649,0.0975833398268321,-0.5124714001464483,nan,1269,0.14651924646015113,0.37903861308116626,1.24712773015288,5,-1.0213574996716004,40.0,-0.008106034221197045,0.02258021694885143,FRAGILE
252.0,63.0,50.0,10.0,10.0,-0.008115900322638647,0.0156618337240649,0.0975833398268321,-0.5124714001464483,-0.010312809336451257,616,0.14651924646015113,0.44642857142857145,1.1763393380805403,5,-1.0213574996716004,40.0,-0.008106034221197045,0.02258021694885143,FRAGILE
252.0,63.0,50.0,15.0,3.0,-0.004847159208833385,0.01533997984056878,0.08852589904562458,-0.30907827288092204,-0.17965693676832653,2148,0.13975587189214755,0.3398510242085661,1.2090281135211476,5,-0.5250023807917378,40.0,-0.001900704915368756,0.02218728547570315,FRAGILE
252.0,63.0,50.0,15.0,5.0,-0.004847159208833385,0.01533997984056878,0.08852589904562458,-0.30907827288092204,-0.07378501247467414,1248,0.13975587189214755,0.38221153846153844,1.2434705516446916,5,-0.5250023807917378,40.0,-0.001900704915368756,0.02218728547570315,FRAGILE
252.0,63.0,50.0,15.0,10.0,-0.004847159208833385,0.01533997984056878,0.08852589904562458,-0.30907827288092204,0.01512483377120636,623,0.13975587189214755,0.44301765650080255,1.359728158349514,5,-0.5250023807917378,40.0,-0.001900704915368756,0.02218728547570315,FRAGILE
252.0,63.0,50.0,20.0,3.0,-0.004034291761160214,0.015436786264769405,0.0646309049185686,-0.2541485056246578,-0.18857919728527642,2157,0.1377195515956007,0.34214186369958277,1.1819580646725274,5,-0.4571252966516224,40.0,-0.00019142502071578527,0.017859581911117653,FRAGILE
252.0,63.0,50.0,20.0,5.0,-0.004034291761160214,0.015436786264769405,0.0646309049185686,-0.2541485056246578,-0.058475773229534865,1312,0.1377195515956007,0.38490853658536583,1.311072561280851,5,-0.4571252966516224,40.0,-0.00019142502071578527,0.017859581911117653,FRAGILE
252.0,63.0,50.0,20.0,10.0,-0.004034291761160214,0.015436786264769405,0.0646309049185686,-0.2541485056246578,0.002723011740142762,646,0.1377195515956007,0.4458204334365325,1.2604076713689814,5,-0.4571252966516224,40.0,-0.00019142502071578527,0.017859581911117653,FRAGILE
252.0,63.0,50.0,25.0,3.0,-0.0030433499712977374,0.015697533007453728,0.053890530579670304,-0.18631981449262364,-0.21527449052943565,2169,0.13834654588430756,0.34024896265560167,1.099977278932919,5,-0.0737653266396173,40.0,0.0004543603525582585,0.015796415737643683,FRAGILE
252.0,63.0,50.0,25.0,5.0,-0.0030433499712977374,0.015697533007453728,0.053890530579670304,-0.18631981449262364,-0.10311917886593056,1305,0.13834654588430756,0.38850574712643676,1.116930686038449,5,-0.0737653266396173,40.0,0.0004543603525582585,0.015796415737643683,FRAGILE
252.0,63.0,50.0,25.0,10.0,-0.0030433499712977374,0.015697533007453728,0.053890530579670304,-0.18631981449262364,0.0004584284577819978,625,0.13834654588430756,0.4384,1.2840510660982616,5,-0.0737653266396173,40.0,0.0004543603525582585,0.015796415737643683,FRAGILE
252.0,63.0,50.0,30.0,3.0,0.0010108103246155853,0.016273342898912017,0.04633408167110875,0.07021886177008156,-0.20651591352770116,2274,0.14780479723310186,0.3434476693051891,1.117832413546389,5,-0.04156887497646233,40.0,0.005178706629515894,0.0217158392667307,NON_FRAGILE
252.0,63.0,50.0,30.0,5.0,0.0010108103246155853,0.016273342898912017,0.04633408167110875,0.07021886177008156,-0.1002415640817173,1371,0.14780479723310186,0.38074398249452956,1.1703547688243277,5,-0.04156887497646233,40.0,0.005178706629515894,0.0217158392667307,NON_FRAGILE
252.0,63.0,50.0,30.0,10.0,0.0010108103246155853,0.016273342898912017,0.04633408167110875,0.07021886177008156,-0.012442901271144266,671,0.14780479723310186,0.42921013412816694,1.250490535975113,5,-0.04156887497646233,40.0,0.005178706629515894,0.0217158392667307,NON_FRAGILE
252.0,63.0,60.0,10.0,3.0,-0.007917334084709293,0.015993958690899153,0.09633346193137948,-0.48898569444274803,-0.21168937923917824,2206,0.14827763026401386,0.33907524932003624,1.1321693816306384,5,-1.0019569893315328,40.0,-0.007767694914010392,0.023014577617640808,FRAGILE
252.0,63.0,60.0,10.0,5.0,-0.007917334084709293,0.015993958690899153,0.09633346193137948,-0.48898569444274803,nan,1265,0.14827763026401386,0.3786561264822134,1.2466833093207486,5,-1.0019569893315328,40.0,-0.007767694914010392,0.023014577617640808,FRAGILE
252.0,63.0,60.0,10.0,10.0,-0.007917334084709293,0.015993958690899153,0.09633346193137948,-0.48898569444274803,-0.0077453495325744545,615,0.14827763026401386,0.44715447154471544,1.1882078080976417,5,-1.0019569893315328,40.0,-0.007767694914010392,0.023014577617640808,FRAGILE
252.0,63.0,60.0,15.0,3.0,-0.0045842303084516756,0.015692490951804514,0.08766947097918532,-0.28495241867330634,-0.17964641914822493,2143,0.14176401188979387,0.33924405039664024,1.2075703908653874,5,-0.5051064150835882,40.0,-0.0014759744263531881,0.02250492930877475,FRAGILE
252.0,63.0,60.0,15.0,5.0,-0.0045842303084516756,0.015692490951804514,0.08766947097918532,-0.28495241867330634,-0.07205397018200671,1244,0.14176401188979387,0.38183279742765275,1.2448744970068875,5,-0.5051064150835882,40.0,-0.0014759744263531881,0.02250492930877475,FRAGILE
252.0,63.0,60.0,15.0,10.0,-0.0045842303084516756,0.015692490951804514,0.08766947097918532,-0.28495241867330634,0.0175290783423379,622,0.14176401188979387,0.4437299035369775,1.3731915594723427,5,-0.5051064150835882,40.0,-0.0014759744263531881,0.02250492930877475,FRAGILE
252.0,63.0,60.0,20.0,3.0,-0.0038464736848675685,0.01571519624566636,0.06385704239720047,-0.2373715155375733,-0.18849797722252087,2152,0.13971551266609683,0.34154275092936803,1.1799167751399484,5,-0.4204072559134553,40.0,0.0002474167367462865,0.018223458942836925,FRAGILE
252.0,63.0,60.0,20.0,5.0,-0.0038464736848675685,0.01571519624566636,0.06385704239720047,-0.2373715155375733,-0.05657096255160097,1308,0.13971551266609683,0.3853211009174312,1.3136773174848928,5,-0.4204072559134553,40.0,0.0002474167367462865,0.018223458942836925,FRAGILE
252.0,63.0,60.0,20.0,10.0,-0.0038464736848675685,0.01571519624566636,0.06385704239720047,-0.2373715155375733,0.005735337603188937,645,0.13971551266609683,0.44651162790697674,1.2764414025662854,5,-0.4204072559134553,40.0,0.0002474167367462865,0.018223458942836925,FRAGILE
252.0,63.0,60.0,25.0,3.0,-0.0028009820557041154,0.015952705241324194,0.053243155354635974,-0.16784894671530864,-0.21320738902360686,2164,0.14042496253930298,0.34011090573012936,1.103861103489141,5,-0.05819887815065315,40.0,0.0009212839734613843,0.016343515448558124,FRAGILE
252.0,63.0,60.0,25.0,5.0,-0.0028009820557041154,0.015952705241324194,0.053243155354635974,-0.16784894671530864,-0.10188799125537895,1301,0.14042496253930298,0.3889315910837817,1.1143493649869998,5,-0.05819887815065315,40.0,0.0009212839734613843,0.016343515448558124,FRAGILE
252.0,63.0,60.0,25.0,10.0,-0.0028009820557041154,0.015952705241324194,0.053243155354635974,-0.16784894671530864,0.003374508853625993,624,0.14042496253930298,0.4391025641025641,1.2998300498376958,5,-0.05819887815065315,40.0,0.0009212839734613843,0.016343515448558124,FRAGILE
252.0,63.0,60.0,30.0,3.0,0.0013379905008377158,0.01655730809327814,0.04660722119141114,0.08903343355091449,-0.20480852040940323,2269,0.1499490051023109,0.3428823270163067,1.1157453701760696,5,-0.025537491454133976,40.0,0.005634097068319211,0.02216676788273427,NON_FRAGILE
252.0,63.0,60.0,30.0,5.0,0.0013379905008377158,0.01655730809327814,0.04660722119141114,0.08903343355091449,-0.09844280137110505,1367,0.1499490051023109,0.3811265544989027,1.170448886871013,5,-0.025537491454133976,40.0,0.005634097068319211,0.02216676788273427,NON_FRAGILE
252.0,63.0,60.0,30.0,10.0,0.0013379905008377158,0.01655730809327814,0.04660722119141114,0.08903343355091449,-0.009674192497677928,670,0.1499490051023109,0.4298507462686567,1.2642852458853662,5,-0.025537491454133976,40.0,0.005634097068319211,0.02216676788273427,NON_FRAGILE
252.0,63.0,70.0,10.0,3.0,-0.007957095234999878,0.016105626914345042,0.09848850579784241,-0.48797247047987025,-0.2109033238579786,2201,0.15026567969827592,0.3380281690140845,1.1489563535900142,5,-0.9991576734968282,40.0,-0.007751600468252251,0.024462898518855684,FRAGILE
252.0,63.0,70.0,10.0,5.0,-0.007957095234999878,0.016105626914345042,0.09848850579784241,-0.48797247047987025,nan,1262,0.15026567969827592,0.37797147385103014,1.2714011516278625,5,-0.9991576734968282,40.0,-0.007751600468252251,0.024462898518855684,FRAGILE
252.0,63.0,70.0,10.0,10.0,-0.007957095234999878,0.016105626914345042,0.09848850579784241,-0.48797247047987025,-0.005987669096787347,614,0.15026567969827592,0.44625407166123776,1.2042151971810224,5,-0.9991576734968282,40.0,-0.007751600468252251,0.024462898518855684,FRAGILE
252.0,63.0,70.0,15.0,3.0,-0.004470162495442076,0.015844384626607515,0.08919843861366672,-0.2748378794159837,-0.17846794497301469,2138,0.14403001057717352,0.3381665107577175,1.2232008864680202,5,-0.49954210731285603,40.0,-0.0013114315364522345,0.02387733545041549,FRAGILE
252.0,63.0,70.0,15.0,5.0,-0.004470162495442076,0.015844384626607515,0.08919843861366672,-0.2748378794159837,-0.06857797425408686,1241,0.14403001057717352,0.38114423851732476,1.2717591233706305,5,-0.49954210731285603,40.0,-0.0013114315364522345,0.02387733545041549,FRAGILE
252.0,63.0,70.0,15.0,10.0,-0.004470162495442076,0.015844384626607515,0.08919843861366672,-0.2748378794159837,0.020031765010473105,621,0.14403001057717352,0.4428341384863124,1.3925137704664525,5,-0.49954210731285603,40.0,-0.0013114315364522345,0.02387733545041549,FRAGILE
252.0,63.0,70.0,20.0,3.0,-0.003801995484037035,0.015974239218292614,0.0652758525204401,-0.23047003578528757,-0.18801955019555747,2147,0.14193356379337227,0.34047508150908246,1.1935920158126452,5,-0.41293702897800993,40.0,0.0004712721466904934,0.019561404235610445,FRAGILE
252.0,63.0,70.0,20.0,5.0,-0.003801995484037035,0.015974239218292614,0.0652758525204401,-0.23047003578528757,-0.05401349858763246,1306,0.14193356379337227,0.38437978560490044,1.3366671005118171,5,-0.41293702897800993,40.0,0.0004712721466904934,0.019561404235610445,FRAGILE
252.0,63.0,70.0,20.0,10.0,-0.003801995484037035,0.015974239218292614,0.0652758525204401,-0.23047003578528757,0.008990657398648174,644,0.14193356379337227,0.44565217391304346,1.3007290780218885,5,-0.41293702897800993,40.0,0.0004712721466904934,0.019561404235610445,FRAGILE
252.0,63.0,70.0,25.0,3.0,-0.002621570450944244,0.016155881040709377,0.053218501335425494,-0.15440076252677884,-0.2120352969834571,2161,0.14258114501282818,0.33919481721425265,1.1241731795985612,5,-0.04274677442311599,40.0,0.0013613748253395786,0.017482390673982714,FRAGILE
252.0,63.0,70.0,25.0,5.0,-0.002621570450944244,0.016155881040709377,0.053218501335425494,-0.15440076252677884,-0.09945225213024649,1299,0.14258114501282818,0.38799076212471134,1.1361091180980971,5,-0.04274677442311599,40.0,0.0013613748253395786,0.017482390673982714,FRAGILE
252.0,63.0,70.0,25.0,10.0,-0.002621570450944244,0.016155881040709377,0.053218501335425494,-0.15440076252677884,0.005768746237530704,623,0.14258114501282818,0.43820224719101125,1.319802043214116,5,-0.04274677442311599,40.0,0.0013613748253395786,0.017482390673982714,FRAGILE
252.0,63.0,70.0,30.0,3.0,0.001537278378978435,0.016756155110661013,0.04620574640570452,0.10005128074215232,-0.20329926973517667,2266,0.1521092851559338,0.34201235657546336,1.136325253113046,5,-0.005260619995479887,40.0,0.006113535824282801,0.023363208523513566,NON_FRAGILE
252.0,63.0,70.0,30.0,5.0,0.001537278378978435,0.016756155110661013,0.04620574640570452,0.10005128074215232,-0.0951495921485542,1365,0.1521092851559338,0.3802197802197802,1.196307962808419,5,-0.005260619995479887,40.0,0.006113535824282801,0.023363208523513566,NON_FRAGILE
252.0,63.0,70.0,30.0,10.0,0.001537278378978435,0.016756155110661013,0.04620574640570452,0.10005128074215232,-0.006916893474467463,669,0.1521092851559338,0.4289985052316891,1.2872206782223505,5,-0.005260619995479887,40.0,0.006113535824282801,0.023363208523513566,NON_FRAGILE
252.0,63.0,80.0,10.0,3.0,-0.00760055812949012,0.0162906928509888,0.09937047385111919,-0.4601888213564816,-0.2101339201312275,2200,0.15199835190968036,0.3381818181818182,1.156632630156857,5,-0.9707497773602702,40.0,-0.007125213205135883,0.02597753799894442,FRAGILE
252.0,63.0,80.0,10.0,5.0,-0.00760055812949012,0.0162906928509888,0.09937047385111919,-0.4601888213564816,nan,1260,0.15199835190968036,0.3761904761904762,1.3200804119582192,5,-0.9707497773602702,40.0,-0.007125213205135883,0.02597753799894442,FRAGILE
252.0,63.0,80.0,10.0,10.0,-0.00760055812949012,0.0162906928509888,0.09937047385111919,-0.4601888213564816,-0.006161419495698378,614,0.15199835190968036,0.44625407166123776,1.204161792405617,5,-0.9707497773602702,40.0,-0.007125213205135883,0.02597753799894442,FRAGILE
252.0,63.0,80.0,15.0,3.0,-0.0039170523657781064,0.016087455667723242,0.08961502037447233,-0.23591929687637692,-0.17524890188338396,2136,0.14586438037433747,0.33801498127340823,1.2424555248450697,5,-0.46701511779428034,40.0,-0.0005358445582105187,0.02545648715630021,FRAGILE
252.0,63.0,80.0,15.0,5.0,-0.0039170523657781064,0.016087455667723242,0.08961502037447233,-0.23591929687637692,-0.061629127903670006,1239,0.14586438037433747,0.37933817594834546,1.3232021942650933,5,-0.46701511779428034,40.0,-0.0005358445582105187,0.02545648715630021,FRAGILE
252.0,63.0,80.0,15.0,10.0,-0.0039170523657781064,0.016087455667723242,0.08961502037447233,-0.23591929687637692,0.020148771060517632,621,0.14586438037433747,0.4428341384863124,1.3890114182730209,5,-0.46701511779428034,40.0,-0.0005358445582105187,0.02545648715630021,FRAGILE
252.0,63.0,80.0,20.0,3.0,-0.0034119652435044,0.016374267768660695,0.06553423255006996,-0.200538826991675,-0.18455919529292594,2143,0.1438462444585676,0.3401773215118992,1.2109592209268414,5,-0.35315762474690554,40.0,0.0013589578882417185,0.021030250722829023,FRAGILE
252.0,63.0,80.0,20.0,5.0,-0.0034119652435044,0.016374267768660695,0.06553423255006996,-0.200538826991675,-0.049074866916009194,1303,0.1438462444585676,0.3837298541826554,1.3674409212158116,5,-0.35315762474690554,40.0,0.0013589578882417185,0.021030250722829023,FRAGILE
252.0,63.0,80.0,20.0,10.0,-0.0034119652435044,0.016374267768660695,0.06553423255006996,-0.200538826991675,0.00883281189665615,643,0.1438462444585676,0.4463452566096423,1.2954020914785482,5,-0.35315762474690554,40.0,0.0013589578882417185,0.021030250722829023,FRAGILE
252.0,63.0,80.0,25.0,3.0,-0.0022104374717490938,0.016524379601840833,0.053048404982829145,-0.12565268466814836,-0.20901368872513826,2157,0.14455976099033302,0.3388966156699119,1.1425333733926795,5,0.0003489543832253639,40.0,0.002283367754263099,0.018960586976994157,FRAGILE
252.0,63.0,80.0,25.0,5.0,-0.0022104374717490938,0.016524379601840833,0.053048404982829145,-0.12565268466814836,-0.09572807642087192,1297,0.14455976099033302,0.38704703161141096,1.1631217596209626,5,0.0003489543832253639,40.0,0.002283367754263099,0.018960586976994157,FRAGILE
252.0,63.0,80.0,25.0,10.0,-0.0022104374717490938,0.016524379601840833,0.053048404982829145,-0.12565268466814836,0.0036154862496744784,623,0.14455976099033302,0.43820224719101125,1.3053601344270946,5,0.0003489543832253639,40.0,0.002283367754263099,0.018960586976994157,FRAGILE
252.0,63.0,80.0,30.0,3.0,0.001999576079508847,0.017111695291493464,0.04815299531964923,0.12529343243562016,-0.20084838743266634,2263,0.15398023988359574,0.34202386212991603,1.1511009317682588,5,0.044981488961235196,40.0,0.007152776562212071,0.024874373527818162,NON_FRAGILE
252.0,63.0,80.0,30.0,5.0,0.001999576079508847,0.017111695291493464,0.04815299531964923,0.12529343243562016,-0.09195976418737745,1364,0.15398023988359574,0.37976539589442815,1.2189626726509348,5,0.044981488961235196,40.0,0.007152776562212071,0.024874373527818162,NON_FRAGILE
252.0,63.0,80.0,30.0,10.0,0.001999576079508847,0.017111695291493464,0.04815299531964923,0.12529343243562016,-0.009290444352416792,669,0.15398023988359574,0.4289985052316891,1.2729502599506524,5,0.044981488961235196,40.0,0.007152776562212071,0.024874373527818162,NON_FRAGILE
284.0,0.0,40.0,10.0,3.0,-0.007011766779734585,0.014970292278335226,0.09048608674015779,-0.4625402362862725,-0.19584558509224154,2176,0.1430649046499468,0.33869485294117646,1.1735626900158667,5,-0.7342831454770686,20.0,-0.005037327861973728,0.01828076470744817,FRAGILE
284.0,0.0,40.0,10.0,5.0,-0.007011766779734585,0.014970292278335226,0.09048608674015779,-0.4625402362862725,nan,1250,0.1430649046499468,0.3888,1.2523575684583712,5,-0.7342831454770686,20.0,-0.005037327861973728,0.01828076470744817,FRAGILE
284.0,0.0,40.0,10.0,10.0,-0.007011766779734585,0.014970292278335226,0.09048608674015779,-0.4625402362862725,-0.002277043003720702,605,0.1430649046499468,0.456198347107438,1.1777891453662002,5,-0.7342831454770686,20.0,-0.005037327861973728,0.01828076470744817,FRAGILE
284.0,0.0,40.0,15.0,3.0,-0.0037708619361730422,0.014430010867717452,0.08197219393090649,-0.2546012628650693,-0.1643041347488849,2114,0.13639141595760193,0.3443708609271523,1.2121111018284025,5,-0.27310280232906115,40.0,0.0012620161335475722,0.019663673736715064,FRAGILE
284.0,0.0,40.0,15.0,5.0,-0.0037708619361730422,0.014430010867717452,0.08197219393090649,-0.2546012628650693,-0.06911601042042868,1230,0.13639141595760193,0.3902439024390244,1.2064030519864166,5,-0.27310280232906115,40.0,0.0012620161335475722,0.019663673736715064,FRAGILE
284.0,0.0,40.0,15.0,10.0,-0.0037708619361730422,0.014430010867717452,0.08197219393090649,-0.2546012628650693,0.005166821534733078,612,0.13639141595760193,0.4362745098039216,1.3285691153780663,5,-0.27310280232906115,40.0,0.0012620161335475722,0.019663673736715064,FRAGILE
284.0,0.0,40.0,20.0,3.0,-0.004024702048822104,0.014641945368139394,0.06711634809679823,-0.268105866932335,-0.176649532064808,2123,0.13503532453143113,0.3462081959491286,1.1800216340117056,5,-0.45540351845963317,40.0,0.0009988292527381537,0.01710225944931607,FRAGILE
284.0,0.0,40.0,20.0,5.0,-0.004024702048822104,0.014641945368139394,0.06711634809679823,-0.268105866932335,-0.058816953220536254,1294,0.13503532453143113,0.38794435857805254,1.2824518359314505,5,-0.45540351845963317,40.0,0.0009988292527381537,0.01710225944931607,FRAGILE
284.0,0.0,40.0,20.0,10.0,-0.004024702048822104,0.014641945368139394,0.06711634809679823,-0.268105866932335,-0.006493046202666813,641,0.13503532453143113,0.43681747269890797,1.247721130450541,5,-0.45540351845963317,40.0,0.0009988292527381537,0.01710225944931607,FRAGILE
284.0,0.0,40.0,25.0,3.0,-0.0038146763399047323,0.014821564907492195,0.06337488209821729,-0.25045416104020923,-0.2077534174334418,2126,0.13515997876495317,0.34101599247412984,1.0995161723033158,5,-0.2752089415211274,40.0,-0.00043845488985607697,0.016456097849587206,FRAGILE
284.0,0.0,40.0,25.0,5.0,-0.0038146763399047323,0.014821564907492195,0.06337488209821729,-0.25045416104020923,-0.09485367750618082,1279,0.13515997876495317,0.3885848318999218,1.1293118666243813,5,-0.2752089415211274,40.0,-0.00043845488985607697,0.016456097849587206,FRAGILE
284.0,0.0,40.0,25.0,10.0,-0.0038146763399047323,0.014821564907492195,0.06337488209821729,-0.25045416104020923,-0.0015955143018150967,620,0.13515997876495317,0.43870967741935485,1.2690576931636703,5,-0.2752089415211274,40.0,-0.00043845488985607697,0.016456097849587206,FRAGILE
284.0,0.0,40.0,30.0,3.0,-0.0002585633388929587,0.015507489407003567,0.06201975697389184,-0.008924845880630352,-0.202847500094839,2219,0.1440363554254657,0.3397926994141505,1.1265581804081708,5,-0.3387272199908479,40.0,0.0027057621021729485,0.022605612367847337,FRAGILE
284.0,0.0,40.0,30.0,5.0,-0.0002585633388929587,0.015507489407003567,0.06201975697389184,-0.008924845880630352,-0.09988164750382834,1339,0.1440363554254657,0.38312173263629573,1.1396885322937238,5,-0.3387272199908479,40.0,0.0027057621021729485,0.022605612367847337,FRAGILE
284.0,0.0,40.0,30.0,10.0,-0.0002585633388929587,0.015507489407003567,0.06201975697389184,-0.008924845880630352,-0.03617395829868907,660,0.1440363554254657,0.4196969696969697,1.1534799074945066,5,-0.3387272199908479,40.0,0.0027057621021729485,0.022605612367847337,FRAGILE
284.0,0.0,50.0,10.0,3.0,-0.006836168493306816,0.015237479620677778,0.09116972505674592,-0.4425602886896726,-0.19406182600482758,2169,0.14547014569071148,0.3384047948363301,1.1891209241097989,5,-0.6976306747265715,20.0,-0.00481703317836053,0.01870230354211449,FRAGILE
284.0,0.0,50.0,10.0,5.0,-0.006836168493306816,0.015237479620677778,0.09116972505674592,-0.4425602886896726,nan,1248,0.14547014569071148,0.38782051282051283,1.266319491905818,5,-0.6976306747265715,20.0,-0.00481703317836053,0.01870230354211449,FRAGILE
284.0,0.0,50.0,10.0,10.0,-0.006836168493306816,0.015237479620677778,0.09116972505674592,-0.4425602886896726,-0.0010674479559457026,602,0.14547014569071148,0.4568106312292359,1.1825510248443496,5,-0.6976306747265715,20.0,-0.00481703317836053,0.01870230354211449,FRAGILE
284.0,0.0,50.0,15.0,3.0,-0.003476624640297743,0.014697496539382553,0.08216294740727359,-0.22961016719466162,-0.16288064313834993,2106,0.13866948676437071,0.3442545109211776,1.228857194908618,5,-0.23566114442097258,40.0,0.0016118004433599343,0.020120700003463977,FRAGILE
284.0,0.0,50.0,15.0,5.0,-0.003476624640297743,0.014697496539382553,0.08216294740727359,-0.22961016719466162,-0.06744498600191269,1227,0.13866948676437071,0.3895680521597392,1.224289093303894,5,-0.23566114442097258,40.0,0.0016118004433599343,0.020120700003463977,FRAGILE
284.0,0.0,50.0,15.0,10.0,-0.003476624640297743,0.014697496539382553,0.08216294740727359,-0.22961016719466162,0.007357889415918128,609,0.13866948676437071,0.4367816091954023,1.3403872847409184,5,-0.23566114442097258,40.0,0.0016118004433599343,0.020120700003463977,FRAGILE
284.0,0.0,50.0,20.0,3.0,-0.003850424598772717,0.014757824253078745,0.06769925336349414,-0.25402975503519193,-0.17512318171986968,2114,0.13723016166331292,0.34626300851466413,1.1940145681945888,5,-0.44642282608575645,40.0,0.0011356939459280068,0.017683768372711718,FRAGILE
284.0,0.0,50.0,20.0,5.0,-0.003850424598772717,0.014757824253078745,0.06769925336349414,-0.25402975503519193,-0.055455075078292664,1290,0.13723016166331292,0.3875968992248062,1.3022957028433628,5,-0.44642282608575645,40.0,0.0011356939459280068,0.017683768372711718,FRAGILE
284.0,0.0,50.0,20.0,10.0,-0.003850424598772717,0.014757824253078745,0.06769925336349414,-0.25402975503519193,-0.003921136883308812,639,0.13723016166331292,0.43661971830985913,1.2655049349301823,5,-0.44642282608575645,40.0,0.0011356939459280068,0.017683768372711718,FRAGILE
284.0,0.0,50.0,25.0,3.0,-0.003324418934505746,0.01498106652807802,0.0629640579979871,-0.21478777471645027,-0.2064124557973533,2119,0.13735535742143948,0.340726757904672,1.1128652433794608,5,-0.23100053711934382,40.0,0.00013277114571066395,0.016952431595253784,FRAGILE
284.0,0.0,50.0,25.0,5.0,-0.003324418934505746,0.01498106652807802,0.0629640579979871,-0.21478777471645027,-0.09179498648687107,1276,0.13735535742143948,0.3879310344827586,1.152194382851686,5,-0.23100053711934382,40.0,0.00013277114571066395,0.016952431595253784,FRAGILE
284.0,0.0,50.0,25.0,10.0,-0.003324418934505746,0.01498106652807802,0.0629640579979871,-0.21478777471645027,0.0006266435799927842,618,0.13735535742143948,0.43851132686084143,1.2844636955801623,5,-0.23100053711934382,40.0,0.00013277114571066395,0.016952431595253784,FRAGILE
284.0,0.0,50.0,30.0,3.0,3.098834603787459e-05,0.015634452316371956,0.06267020102423626,0.009795785491729075,-0.20124943125805536,2210,0.14616282613470288,0.3398190045248869,1.1378585697557335,5,-0.3185886875822526,40.0,0.0029121985519595882,0.023178235313225902,NON_FRAGILE
284.0,0.0,50.0,30.0,5.0,3.098834603787459e-05,0.015634452316371956,0.06267020102423626,0.009795785491729075,-0.0975350023643857,1335,0.14616282613470288,0.38277153558052435,1.1494793754838084,5,-0.3185886875822526,40.0,0.0029121985519595882,0.023178235313225902,NON_FRAGILE
284.0,0.0,50.0,30.0,10.0,3.098834603787459e-05,0.015634452316371956,0.06267020102423626,0.009795785491729075,-0.03280010980903733,657,0.14616282613470288,0.4185692541856925,1.181159060518261,5,-0.3185886875822526,40.0,0.0029121985519595882,0.023178235313225902,NON_FRAGILE
284.0,0.0,60.0,10.0,3.0,-0.007039797296279127,0.015570467714533659,0.09280187602780887,-0.4459346721955748,-0.19470606575835125,2163,0.14711246644413709,0.337956541840037,1.1840185564463075,5,-0.7057701520187698,20.0,-0.004896203266840637,0.019511877217304182,FRAGILE
284.0,0.0,60.0,10.0,5.0,-0.007039797296279127,0.015570467714533659,0.09280187602780887,-0.4459346721955748,nan,1244,0.14711246644413709,0.387459807073955,1.2610156990400485,5,-0.7057701520187698,20.0,-0.004896203266840637,0.019511877217304182,FRAGILE
284.0,0.0,60.0,10.0,10.0,-0.007039797296279127,0.015570467714533659,0.09280187602780887,-0.4459346721955748,-0.0001397859365911008,601,0.14711246644413709,0.45757071547420963,1.1845960738712409,5,-0.7057701520187698,20.0,-0.004896203266840637,0.019511877217304182,FRAGILE
284.0,0.0,60.0,15.0,3.0,-0.003530193733517928,0.015052143159242318,0.08292287511195451,-0.22742073269847207,-0.16462547540740263,2101,0.14055779637586346,0.3436458829128986,1.2220323925746397,5,-0.24508228704223786,40.0,0.001708373133315111,0.020842615496758154,FRAGILE
284.0,0.0,60.0,15.0,5.0,-0.003530193733517928,0.015052143159242318,0.08292287511195451,-0.22742073269847207,-0.06715486112076362,1223,0.14055779637586346,0.3892068683565004,1.2193231387132542,5,-0.24508228704223786,40.0,0.001708373133315111,0.020842615496758154,FRAGILE
284.0,0.0,60.0,15.0,10.0,-0.003530193733517928,0.015052143159242318,0.08292287511195451,-0.22742073269847207,0.007902353182544548,608,0.14055779637586346,0.4375,1.3404491638236806,5,-0.24508228704223786,40.0,0.001708373133315111,0.020842615496758154,FRAGILE
284.0,0.0,60.0,20.0,3.0,-0.004017336538783112,0.01505982439482184,0.06914630835932112,-0.2597633230891549,-0.17745608191231457,2109,0.13909685011077397,0.3456614509246088,1.184814990289731,5,-0.4460677466802972,40.0,0.0011842852763165102,0.018321935031549642,FRAGILE
