symbol,direction,entry_ts,exit_ts,entry_price,exit_price,holding_calendar_days,holding_trading_days,signal_strength_entry,rank_at_entry,gross_return,net_return_10bps_side,net_return_15bps_side,cost_roundtrip_bps,mfe,mae,time_to_mfe_trading_days,time_to_mae_trading_days,max_intradrawdown_from_peak,exit_reason,profitable_net,regime_off_days_during_trade,cadence_label
NZDCHF,SHORT,2022-12-13,2023-02-23,0.599385,0.581602,72,62,-0.04645,7,0.029669,0.027669,0.026669,20.0,0.036762,0.0,59,0,-0.028314,rotated_out_top8,True,56,daily
USDCAD,LONG,2022-12-13,2023-02-23,1.35549,1.35427,72,62,0.06269,5,-0.0009,-0.0029,-0.0039,20.0,0.011037,-0.021645,4,45,-0.031162,rotated_out_top8,False,56,daily
AUDCAD,LONG,2023-02-12,2023-02-24,0.923073,0.915031,12,11,0.04314,8,-0.008712,-0.010712,-0.011712,20.0,0.019678,-0.010344,3,5,-0.010833,rotated_out_top8,False,9,daily
EURUSD,LONG,2023-02-23,2023-02-24,1.05971,1.05451,1,1,0.04291,7,-0.004907,-0.006907,-0.007907,20.0,0.00285,-0.001916,1,1,0.0,rotated_out_top8,False,0,daily
EURGBP,LONG,2023-02-24,2023-02-26,0.883196,0.883125,2,1,0.04087,8,-8.1e-05,-0.002081,-0.003081,20.0,0.007511,-0.009346,1,1,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-02-24,2023-02-28,0.579801,0.582633,4,3,-0.04554,7,-0.004885,-0.006885,-0.007885,20.0,0.000222,0.0,2,0,0.0,rotated_out_top8,False,0,daily
USDCAD,LONG,2023-02-26,2023-03-01,1.35957,1.35891,3,3,0.0422,8,-0.000485,-0.002485,-0.003485,20.0,0.003817,-0.004604,3,2,-0.001603,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-03-01,2023-03-02,0.587447,0.585733,1,1,-0.04297,8,0.002919,0.000919,-8.1e-05,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2023-02-23,2023-03-03,0.93367,0.93595,8,7,-0.06115,4,-0.002442,-0.004442,-0.005442,20.0,0.0,-0.006212,0,3,-0.0089,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-03-03,2023-03-05,0.582236,0.581652,2,1,-0.04811,8,0.001002,-0.000998,-0.001998,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCAD,LONG,2023-03-02,2023-03-06,1.35967,1.36153,4,3,0.04286,8,0.001368,-0.000632,-0.001632,20.0,0.003457,-0.003111,2,2,-7e-06,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2022-09-08,2023-04-10,1.115865,1.12611,214,183,-0.02956,7,-0.009181,-0.011181,-0.012181,20.0,0.044773,-0.033305,15,45,-0.087728,rotated_out_top8,False,162,daily
AUDCAD,LONG,2023-02-28,2023-04-10,0.918186,0.897605,41,35,0.04512,7,-0.022414,-0.024414,-0.025414,20.0,0.011507,-0.028768,20,30,-0.023426,rotated_out_top8,False,25,daily
NZDCAD,LONG,2023-01-09,2023-04-11,0.852859,0.833776,92,79,0.0535,6,-0.022375,-0.024375,-0.025375,20.0,0.033572,-0.027398,9,50,-0.038792,rotated_out_top8,False,60,daily
USDCAD,LONG,2023-04-10,2023-04-11,1.35029,1.34632,1,1,0.03258,8,-0.00294,-0.00494,-0.00594,20.0,0.003696,-0.001392,1,1,0.0,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2023-04-11,2023-04-13,1.122364,1.113409,2,2,-0.03511,8,0.007979,0.005979,0.004979,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDCAD,LONG,2023-04-13,2023-04-19,0.84066,0.829814,6,5,0.03506,8,-0.012902,-0.014902,-0.015902,20.0,0.010035,-0.022274,1,4,-0.015318,rotated_out_top8,False,1,daily
NZDUSD,SHORT,2023-04-19,2023-04-25,0.61611,0.61457,6,5,-0.0474,6,0.0025,0.0005,-0.0005,20.0,0.002662,0.0,4,0,-0.005876,rotated_out_top8,True,0,daily
AUDNZD,SHORT,2023-04-25,2023-04-26,1.079714,1.07973,1,1,-0.02616,8,-1.5e-05,-0.002015,-0.003015,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,LONG,2023-04-26,2023-04-27,0.83408,0.835623,1,1,0.03718,8,0.001849,-0.000151,-0.001151,20.0,0.006186,-0.004144,1,1,0.0,rotated_out_top8,False,0,daily
AUDUSD,SHORT,2023-04-10,2023-05-23,0.66475,0.66128,43,37,-0.06305,4,0.00522,0.00322,0.00222,20.0,0.004844,-0.014803,18,26,-0.02601,rotated_out_top8,True,19,daily
GBPUSD,LONG,2023-04-27,2023-05-25,1.24965,1.23161,28,24,0.027,8,-0.014436,-0.016436,-0.017436,20.0,0.014644,-0.011579,12,24,-0.020942,rotated_out_top8,False,18,daily
NZDUSD,LONG,2023-05-25,2023-05-26,0.60523,0.60452,1,1,0.03876,8,-0.001173,-0.003173,-0.004173,20.0,0.008476,-0.001487,1,1,0.0,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-04-11,2023-05-29,1.09158,1.07064,48,41,0.03938,7,-0.019183,-0.021183,-0.022183,20.0,0.016398,-0.01965,14,40,-0.03178,rotated_out_top8,False,19,daily
NZDCAD,LONG,2023-05-23,2023-05-29,0.843514,0.822035,6,5,0.03287,8,-0.025464,-0.027464,-0.028464,20.0,0.012204,-0.027411,1,4,-0.024313,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-03-06,2023-05-31,0.576714,0.547993,86,74,-0.04381,8,0.049802,0.047802,0.046802,20.0,0.049465,-0.005162,42,12,-0.036939,rotated_out_top8,True,44,daily
NZDUSD,LONG,2023-05-29,2023-06-01,0.6043,0.60635,3,3,0.03757,7,0.003392,0.001392,0.000392,20.0,0.004501,-0.009681,1,3,-0.003756,rotated_out_top8,True,0,daily
EURUSD,LONG,2023-05-31,2023-06-02,1.0693,1.07074,2,2,0.0459,6,0.001347,-0.000653,-0.001653,20.0,0.007005,-0.005433,2,1,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-06-01,2023-06-05,0.549092,0.549891,4,3,-0.04584,6,-0.001454,-0.003454,-0.004454,20.0,0.0,0.0,0,0,-0.003351,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-06-05,2023-06-09,1.07109,1.07482,4,4,0.03618,8,0.003482,0.001482,0.000482,20.0,0.007068,-0.004136,4,2,-0.001195,rotated_out_top8,True,0,daily
NZDCAD,LONG,2023-06-09,2023-06-12,0.81755,0.818754,3,2,0.05009,6,0.001472,-0.000528,-0.001528,20.0,0.00391,-0.009333,1,1,-0.000216,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-06-12,2023-06-13,1.07618,1.0789,1,1,0.0408,8,0.002527,0.000527,-0.000473,20.0,0.002583,-0.002695,1,1,0.0,rotated_out_top8,True,0,daily
NZDCAD,LONG,2023-06-13,2023-06-14,0.819977,0.825783,1,1,0.055,5,0.00708,0.00508,0.00408,20.0,0.007809,-0.010744,1,1,0.0,rotated_out_top8,True,0,daily
NZDUSD,LONG,2023-06-02,2023-06-15,0.60582,0.62335,13,11,0.03671,8,0.028936,0.026936,0.025936,20.0,0.029266,-0.004754,11,5,-0.006173,rotated_out_top8,True,0,daily
EURUSD,LONG,2023-06-15,2023-06-16,1.09444,1.09414,1,1,0.04059,8,-0.000274,-0.002274,-0.003274,20.0,0.000704,-0.012874,1,1,0.0,rotated_out_top8,False,0,daily
AUDNZD,SHORT,2023-05-29,2023-06-21,1.080126,1.095533,23,20,-0.03611,8,-0.014264,-0.016264,-0.017264,20.0,0.0,-0.019531,0,18,-0.024607,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-06-21,2023-06-23,1.09911,1.0893,2,2,0.04014,8,-0.008925,-0.010925,-0.011925,20.0,0.001892,-0.007815,2,1,-0.003275,rotated_out_top8,False,0,daily
AUDUSD,LONG,2023-06-23,2023-06-26,0.6676,0.66731,3,2,0.04742,7,-0.000434,-0.002434,-0.003434,20.0,0.013631,-0.002082,1,1,0.0,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-06-26,2023-06-27,1.09095,1.09571,1,1,0.03763,8,0.004363,0.002363,0.001363,20.0,0.000935,-0.002072,1,1,0.0,rotated_out_top8,True,0,daily
NZDCHF,SHORT,2023-06-14,2023-07-03,0.55779,0.551405,19,16,-0.04104,7,0.011447,0.009447,0.008447,20.0,0.015402,0.0,14,0,-0.008508,rotated_out_top8,True,0,daily
EURUSD,LONG,2023-07-03,2023-07-04,1.09124,1.0882,1,1,0.04071,8,-0.002786,-0.004786,-0.005786,20.0,0.001814,-0.003895,1,1,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2023-06-27,2023-07-05,0.66815,0.66543,8,7,0.04022,8,-0.004071,-0.006071,-0.007071,20.0,0.005777,-0.013246,1,2,-0.012467,rotated_out_top8,False,0,daily
EURUSD,LONG,2023-07-05,2023-07-07,1.08547,1.09685,2,2,0.04111,8,0.010484,0.008484,0.007484,20.0,0.004855,-0.001971,1,2,0.0,rotated_out_top8,True,0,daily
NZDUSD,LONG,2023-06-16,2023-07-11,0.62368,0.61977,25,21,0.04593,7,-0.006269,-0.008269,-0.009269,20.0,0.001635,-0.030015,1,12,-0.027755,rotated_out_top8,False,0,daily
AUDUSD,LONG,2023-07-07,2023-07-14,0.66921,0.68373,7,6,0.04731,8,0.021697,0.019697,0.018697,20.0,0.030185,-0.010908,6,1,-0.002406,rotated_out_top8,True,0,daily
EURUSD,LONG,2023-07-11,2023-07-20,1.10132,1.11341,9,8,0.04063,7,0.010978,0.008978,0.007978,20.0,0.023808,-0.003323,7,1,-0.002942,rotated_out_top8,True,0,daily
USDCAD,SHORT,2023-07-14,2023-07-20,1.32161,1.31733,6,5,-0.03275,8,0.003238,0.001238,0.000238,20.0,0.001786,0.0,5,0,-0.000742,rotated_out_top8,True,0,daily
AUDNZD,SHORT,2023-07-20,2023-07-21,1.08795,1.091309,1,1,-0.03247,7,-0.003087,-0.005087,-0.006087,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2023-07-21,2023-07-27,0.889908,0.887711,6,5,-0.03563,8,0.002469,0.000469,-0.000531,20.0,0.0,0.0,0,0,-0.009132,rotated_out_top8,True,0,daily
AUDUSD,SHORT,2023-07-20,2023-08-03,0.67776,0.65599,14,12,-0.03201,8,0.032121,0.030121,0.029121,20.0,0.021881,0.0,12,0,-0.010136,rotated_out_top8,True,5,daily
EURGBP,SHORT,2023-07-27,2023-08-03,0.858116,0.861228,7,6,-0.03006,8,-0.003627,-0.005627,-0.006627,20.0,0.0,0.0,0,0,-0.003975,rotated_out_top8,False,5,daily
USDCAD,SHORT,2023-08-03,2023-08-08,1.33502,1.34253,5,4,-0.02902,8,-0.005625,-0.007625,-0.008625,20.0,0.0,-0.000929,0,3,-0.002292,rotated_out_top8,False,1,daily
GBPUSD,LONG,2023-05-26,2023-08-09,1.23472,1.27191,75,64,0.04568,6,0.03012,0.02812,0.02712,20.0,0.064355,-0.002956,43,1,-0.033425,rotated_out_top8,True,6,daily
EURUSD,LONG,2023-08-03,2023-08-09,1.09506,1.09768,6,5,0.04036,7,0.002393,0.000393,-0.000607,20.0,0.008301,-0.003525,2,1,-0.004466,rotated_out_top8,True,1,daily
CADCHF,SHORT,2023-01-09,2023-08-22,0.687672,0.649566,225,193,-0.05788,4,0.055413,0.053413,0.052413,20.0,0.052271,-0.004807,192,18,-0.048003,rotated_out_top8,True,85,daily
AUDUSD,SHORT,2023-08-22,2023-08-25,0.64238,0.64021,3,3,-0.04152,7,0.003378,0.001378,0.000378,20.0,0.0,0.0,0,0,-0.008733,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2023-08-09,2023-08-29,0.876812,0.877934,20,17,-0.0331,7,-0.001279,-0.003279,-0.004279,20.0,0.008963,0.0,10,0,-0.009889,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-08-25,2023-08-30,0.650123,0.648778,5,4,-0.0389,7,0.002069,6.9e-05,-0.000931,20.0,0.0,0.0,0,0,-0.001123,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2023-08-30,2023-08-31,0.87678,0.876199,1,1,-0.04021,8,0.000663,-0.001337,-0.002337,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-08-31,2023-09-06,0.653814,0.653515,6,5,-0.03964,8,0.000457,-0.001543,-0.002543,20.0,0.002866,0.0,3,0,-0.002211,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-03-05,2023-09-08,0.93697,0.89294,187,161,-0.04401,7,0.046992,0.044992,0.043992,20.0,0.081411,-0.001974,117,4,-0.037301,rotated_out_top8,True,50,daily
CADCHF,SHORT,2023-09-08,2023-09-11,0.654658,0.656308,3,2,-0.0306,8,-0.00252,-0.00452,-0.00552,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-08-08,2023-09-13,0.813117,0.80211,36,31,-0.03244,8,0.013537,0.011537,0.010537,20.0,0.012144,0.0,11,0,-0.007999,rotated_out_top8,True,0,daily
USDCHF,SHORT,2023-09-11,2023-09-15,0.8912,0.89768,4,4,-0.02684,8,-0.007271,-0.009271,-0.010271,20.0,0.0,-0.000247,0,4,-0.005566,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-09-15,2023-09-20,0.79763,0.798225,5,4,-0.02832,8,-0.000746,-0.002746,-0.003746,20.0,0.0,0.0,0,0,-0.002549,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-09-20,2023-09-21,0.89939,0.90469,1,1,-0.02726,7,-0.005893,-0.007893,-0.008893,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-09-13,2023-10-11,0.659273,0.662741,28,24,-0.04071,5,-0.005261,-0.007261,-0.008261,20.0,0.0,-0.026037,0,14,-0.034586,rotated_out_top8,False,0,daily
EURUSD,SHORT,2023-10-11,2023-10-13,1.06232,1.05076,2,2,-0.02484,8,0.010882,0.008882,0.007882,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
EURCHF,SHORT,2023-10-13,2023-10-17,0.948143,0.951611,4,3,-0.02143,8,-0.003658,-0.005658,-0.006658,20.0,0.0,0.0,0,0,-0.002265,rotated_out_top8,False,0,daily
AUDNZD,SHORT,2023-10-17,2023-10-18,1.079509,1.081945,1,1,-0.02001,8,-0.002257,-0.004257,-0.005257,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2023-10-18,2023-10-20,1.05375,1.05934,2,2,-0.0229,8,-0.005305,-0.007305,-0.008305,20.0,0.0,0.0,0,0,-0.004593,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-09-21,2023-10-30,0.799188,0.807382,39,33,-0.02271,8,-0.010254,-0.012254,-0.013254,20.0,0.0,-0.019884,0,18,-0.02751,rotated_out_top8,False,0,daily
AUDNZD,SHORT,2023-10-30,2023-10-31,1.09061,1.091301,1,1,-0.02486,7,-0.000633,-0.002633,-0.003633,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURCHF,SHORT,2023-10-31,2023-11-01,0.96254,0.958565,1,1,-0.02612,8,0.00413,0.00213,0.00113,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2023-11-01,2023-11-02,0.90552,0.90608,1,1,-0.03189,8,-0.000618,-0.002618,-0.003618,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-11-02,2023-11-05,0.81028,0.818528,3,2,-0.03801,7,-0.010179,-0.012179,-0.013179,20.0,0.0,0.0,0,0,-0.010672,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-10-20,2023-11-06,0.650627,0.656479,17,14,-0.02903,8,-0.008995,-0.010995,-0.011995,20.0,0.0,-0.007497,0,14,-0.014582,rotated_out_top8,False,0,daily
EURCHF,SHORT,2023-11-05,2023-11-07,0.963915,0.962394,2,2,-0.02992,8,0.001578,-0.000422,-0.001422,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-11-07,2023-11-08,0.653691,0.651954,1,1,-0.02532,8,0.002657,0.000657,-0.000343,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2023-09-06,2023-11-09,0.870217,0.878299,64,55,-0.04199,7,-0.009287,-0.011287,-0.012287,20.0,0.009656,-0.019962,34,52,-0.037644,rotated_out_top8,False,0,daily
EURCHF,SHORT,2023-11-08,2023-11-09,0.9627,0.963301,1,1,-0.02709,8,-0.000624,-0.002624,-0.003624,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-11-09,2023-11-10,0.9031,0.90191,1,1,-0.02972,8,0.001318,-0.000682,-0.001682,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCAD,SHORT,2023-11-10,2023-11-14,0.877469,0.8901,4,3,-0.0453,6,-0.014394,-0.016394,-0.017394,20.0,0.0,0.0,0,0,-0.003226,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-11-14,2023-11-15,0.88903,0.8871,1,1,-0.04879,5,0.002171,0.000171,-0.000829,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2023-11-09,2023-11-16,0.654041,0.646099,7,6,-0.04276,6,0.012143,0.010143,0.009143,20.0,0.00323,0.0,6,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2023-11-16,2023-11-20,0.88849,0.88441,4,3,-0.02939,8,0.004592,0.002592,0.001592,20.0,0.003016,0.0,3,0,-0.000203,rotated_out_top8,True,0,daily
CADCHF,SHORT,2023-11-20,2023-11-21,0.644351,0.644796,1,1,-0.0241,8,-0.00069,-0.00269,-0.00369,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2023-11-21,2023-11-22,1.09167,1.08872,1,1,-0.0269,8,0.002702,0.000702,-0.000298,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2023-11-22,2023-11-24,0.645702,0.646887,2,2,-0.03368,7,-0.001835,-0.003835,-0.004835,20.0,0.0,0.0,0,0,-5.4e-05,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-11-24,2023-11-27,0.88108,0.87997,3,2,-0.03578,8,0.00126,-0.00074,-0.00174,20.0,0.0,0.0,0,0,-0.000749,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-11-27,2023-11-28,0.646789,0.646554,1,1,-0.02636,8,0.000364,-0.001636,-0.002636,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-11-28,2023-11-29,0.87707,0.87333,1,1,-0.02317,8,0.004264,0.002264,0.001264,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
EURCHF,SHORT,2023-11-29,2023-12-04,0.958296,0.945548,5,4,-0.02393,8,0.013304,0.011304,0.010304,20.0,0.012192,0.0,4,0,0.0,rotated_out_top8,True,0,daily
AUDCAD,SHORT,2023-11-15,2023-12-05,0.890806,0.890747,20,17,-0.03863,7,6.6e-05,-0.001934,-0.002934,20.0,0.0,-0.006728,0,16,-0.014873,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-11-06,2023-12-06,0.816068,0.834276,30,26,-0.03509,7,-0.022311,-0.024311,-0.025311,20.0,0.00299,-0.020263,6,24,-0.032302,rotated_out_top8,False,0,daily
EURCHF,SHORT,2023-12-06,2023-12-07,0.941588,0.944551,1,1,-0.03156,8,-0.003148,-0.005148,-0.006148,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2023-12-07,2023-12-14,0.837365,0.832632,7,6,-0.04001,6,0.005653,0.003653,0.002653,20.0,0.006423,0.0,3,0,-0.006188,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2023-08-09,2023-12-25,0.60602,0.62952,138,117,-0.03135,8,-0.038778,-0.040778,-0.041778,20.0,0.040791,-0.035428,70,117,-0.083215,rotated_out_top8,False,7,daily
USDCHF,SHORT,2023-12-05,2023-12-26,0.87501,0.85371,21,17,-0.03857,7,0.024343,0.022343,0.021343,20.0,0.020263,-0.003669,16,5,-0.006137,rotated_out_top8,True,7,daily
NZDUSD,SHORT,2023-12-26,2023-12-27,0.63282,0.63464,1,1,-0.03059,8,-0.002876,-0.004876,-0.005876,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2023-12-27,2023-12-29,0.84246,0.84148,2,2,-0.03711,7,0.001163,-0.000837,-0.001837,20.0,0.0,0.0,0,0,-0.001128,rotated_out_top8,False,0,daily
CADCHF,SHORT,2023-12-04,2024-01-01,0.644481,0.63561,28,22,-0.02269,8,0.013765,0.011765,0.010765,20.0,0.006703,-0.006885,22,12,-0.010729,rotated_out_top8,True,7,daily
AUDCAD,SHORT,2024-01-01,2024-01-02,0.900144,0.901212,1,1,-0.02355,8,-0.001187,-0.003187,-0.004187,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2023-07-04,2024-01-03,0.555656,0.530763,183,155,-0.04562,7,0.044799,0.042799,0.041799,20.0,0.062517,0.0,95,0,-0.051218,rotated_out_top8,True,13,daily
AUDUSD,SHORT,2023-08-29,2024-01-03,0.64753,0.67337,127,107,-0.03652,7,-0.039905,-0.041905,-0.042905,20.0,0.02542,-0.053511,41,104,-0.086266,rotated_out_top8,False,7,daily
EURUSD,SHORT,2023-12-25,2024-01-04,1.10115,1.09457,10,8,-0.02291,8,0.005976,0.003976,0.002976,20.0,0.004223,-0.003923,8,4,-0.008736,rotated_out_top8,True,0,daily
NZDUSD,LONG,2024-01-03,2024-01-04,0.62503,0.62291,1,1,0.02254,8,-0.003392,-0.005392,-0.006392,20.0,0.003952,-0.005152,1,1,0.0,rotated_out_top8,False,0,daily
GBPUSD,LONG,2024-01-03,2024-01-05,1.26724,1.27187,2,2,0.02483,7,0.003654,0.001654,0.000654,20.0,0.004482,-0.004522,2,1,0.0,rotated_out_top8,True,0,daily
CADCHF,SHORT,2024-01-04,2024-01-05,0.636601,0.636487,1,1,-0.02597,7,0.000179,-0.001821,-0.002821,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURGBP,SHORT,2023-12-29,2024-01-07,0.866945,0.86034,9,6,-0.02671,6,0.007618,0.005618,0.004618,20.0,6.3e-05,0.0,5,0,-0.001236,rotated_out_top8,True,0,daily
AUDUSD,LONG,2024-01-05,2024-01-08,0.67156,0.67157,3,2,0.02977,5,1.5e-05,-0.001985,-0.002985,20.0,0.00472,-0.011272,1,1,-0.000298,rotated_out_top8,False,0,daily
GBPCHF,SHORT,2024-01-05,2024-01-09,1.081369,1.083358,4,3,-0.02468,6,-0.001839,-0.003839,-0.004839,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
CADCHF,SHORT,2024-01-08,2024-01-09,0.635189,0.636622,1,1,-0.0341,6,-0.002255,-0.004255,-0.005255,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDCHF,SHORT,2022-12-13,2024-01-10,0.635533,0.569937,393,335,-0.05742,6,0.103214,0.101214,0.100214,20.0,0.111424,-0.026601,269,41,-0.055471,rotated_out_top8,True,113,daily
GBPUSD,LONG,2024-01-07,2024-01-10,1.27152,1.27436,3,3,0.02009,8,0.002234,0.000234,-0.000766,20.0,0.004042,-0.003335,2,2,-0.002391,rotated_out_top8,True,0,daily
USDCAD,SHORT,2024-01-09,2024-01-11,1.33888,1.33779,2,2,-0.02313,8,0.000814,-0.001186,-0.002186,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
NZDUSD,LONG,2024-01-10,2024-01-11,0.6227,0.62407,1,1,0.02188,7,0.0022,0.0002,-0.0008,20.0,0.004224,-0.001943,1,1,0.0,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2024-01-11,2024-01-12,0.834875,0.836484,1,1,-0.0247,8,-0.001927,-0.003927,-0.004927,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-01-09,2024-01-14,0.66836,0.66865,5,4,0.0233,7,0.000434,-0.001566,-0.002566,20.0,0.007526,-0.005551,1,3,-0.002379,rotated_out_top8,False,0,daily
NZDCAD,SHORT,2024-01-14,2024-01-17,0.834924,0.825214,3,3,-0.02102,8,0.01163,0.00963,0.00863,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDUSD,SHORT,2024-01-17,2024-01-18,0.61122,0.61183,1,1,-0.02638,8,-0.000998,-0.002998,-0.003998,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-01-18,2024-01-22,0.65805,0.65699,4,3,0.02618,8,-0.001611,-0.003611,-0.004611,20.0,0.00307,-0.008373,2,1,-0.000517,rotated_out_top8,False,0,daily
USDCAD,SHORT,2024-01-22,2024-01-23,1.34774,1.34561,1,1,-0.02248,8,0.00158,-0.00042,-0.00142,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
AUDUSD,LONG,2024-01-23,2024-01-24,0.65846,0.65749,1,1,0.02549,8,-0.001473,-0.003473,-0.004473,20.0,0.004131,-0.005088,1,1,0.0,rotated_out_top8,False,0,daily
USDCAD,SHORT,2024-01-24,2024-01-25,1.35247,1.34785,1,1,-0.02254,8,0.003416,0.001416,0.000416,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,True,0,daily
NZDCAD,SHORT,2024-01-25,2024-01-31,0.823119,0.820815,6,5,-0.02325,8,0.002799,0.000799,-0.000201,20.0,0.004311,0.0,3,0,-0.003981,rotated_out_top8,True,0,daily
USDCAD,SHORT,2024-01-31,2024-02-08,1.34311,1.34596,8,7,-0.02225,8,-0.002122,-0.004122,-0.005122,20.0,0.0,-0.003306,0,6,-0.011846,rotated_out_top8,False,0,daily
EURCHF,SHORT,2023-12-14,2024-02-23,0.95308,0.953448,71,59,-0.03034,8,-0.000386,-0.002386,-0.003386,20.0,0.025488,0.0,14,0,-0.026875,rotated_out_top8,False,7,daily
NZDUSD,SHORT,2024-02-23,2024-02-26,0.61962,0.61628,3,2,-0.02676,8,0.00539,0.00339,0.00239,20.0,0.000581,0.0,2,0,0.0,rotated_out_top8,True,0,daily
USDCHF,SHORT,2024-01-02,2024-03-05,0.85004,0.88355,63,54,-0.03685,4,-0.039422,-0.041422,-0.042422,20.0,0.0,-0.040786,0,38,-0.04641,rotated_out_top8,False,0,daily
NZDCHF,SHORT,2024-01-04,2024-03-06,0.529598,0.540224,62,53,-0.03281,5,-0.020064,-0.022064,-0.023064,20.0,0.006547,-0.026007,27,45,-0.039346,rotated_out_top8,False,0,daily
NZDUSD,SHORT,2024-03-05,2024-03-06,0.6084,0.61245,1,1,-0.02714,6,-0.006657,-0.008657,-0.009657,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
EURUSD,SHORT,2024-03-06,2024-03-07,1.08979,1.09498,1,1,-0.02117,8,-0.004762,-0.006762,-0.007762,20.0,0.0,0.0,0,0,0.0,rotated_out_top8,False,0,daily
USDCHF,SHORT,2024-03-06,2024-03-15,0.88207,0.88351,9,8,-0.0232,7,-0.001633,-0.003633,-0.004633,20.0,0.004943,0.0,4,0,-0.007947,rotated_out_top8,False,0,daily
